data,plataforma,conta_id,conta_versao,campanha_id,campanha_versao,adset_id,adset_versao,anuncio_id,anuncio_versao,spend,impressions,link_clicks,conversions,conversion_value,video_views,reach,profile_views,purchases,purchase_value,result_type,result_count,result_attribution_window,cost_per_result
2026-06-13,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-1CAEFB1E,1,Anuncio-92C2AD5A,1,172.28,3944,156,4.762944,377.75,22,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-5488E69D,1,94.42,6951,179,6.056677,310.81,329,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-E2BBB95C,1,12.87,483,15,0.255941,41.07,15,0,0,0,0,,,,
2026-06-13,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-ACD3E146,1,349.49,3294,117,5,0,1108,1958,0,1,218.6,actions:offsite_conversion.fb_pixel_lead,5,default,69.89800000
2026-06-13,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-F8D81242,1,Anuncio-A274723C,1,59.9,1162,20,2,0,310,926,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,2,default,29.95000000
2026-06-13,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-89F19D87,1,250.82,2557,82,1,0,289,1777,0,0,0.0,,,,
2026-06-13,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-AE1F9355,1,102.85,4715,62,4,0,412,3603,0,1,252.66,,,,
2026-06-13,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-C6C8C9C1,1,163.68,8176,184,4,0,1995,6786,0,1,196.77,,,,
2026-06-13,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-4EC6EBAA,1,238.63,5014,92,4,0,1316,3648,0,1,237.59,actions:offsite_conversion.fb_pixel_lead,4,default,59.65750000
2026-06-13,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-33DED8F4,1,Anuncio-293DED4C,1,13.53,369,8,1,0,72,284,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,13.53000000
2026-06-13,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-09915A4E,1,191.43,3249,72,4,0,1329,2337,0,1,38.13,,,,
2026-06-13,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-D113B19A,1,Anuncio-380B9AAD,1,86.26,4392,160,9,0,1581,2466,0,3,454.54,,,,
2026-06-13,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-AD28A55D,1,47.07,3321,68,3,0,1333,2420,0,1,126.58,actions:offsite_conversion.fb_pixel_lead,3,default,15.69000000
2026-06-13,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B694B472,1,Anuncio-19D03D54,1,50.79,1519,31,0,0,481,961,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,0,,
2026-06-13,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-B55D4254,1,130.52,1894,59,1,0,636,1125,0,0,0.0,video_thruplay_watched_actions,381,default,0.34257218
2026-06-13,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-DA061972,1,40.42,1234,22,1,0,414,780,0,0,0.0,video_thruplay_watched_actions,248,default,0.16298387
2026-06-13,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-AB8B0426,1,Anuncio-E32DE258,1,139.63,3198,46,3,0,540,2021,0,1,177.25,video_thruplay_watched_actions,324,default,0.43095679
2026-06-13,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-54AD6415,1,261.43,6015,230,16,0,2556,5380,0,5,350.91,actions:offsite_conversion.fb_pixel_lead,16,default,16.33937500
2026-06-13,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-F7564EEF,1,1172.69,11027,377,10,0,2190,8182,0,3,552.02,actions:offsite_conversion.fb_pixel_lead,10,default,117.26900000
2026-06-13,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-763D8A88,1,164.5,2597,51,4,0,1084,1484,0,1,43.54,actions:offsite_conversion.fb_pixel_lead,4,default,41.12500000
2026-06-13,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-AF9B4192,1,763.58,10792,424,8,0,1702,8907,0,2,349.81,actions:offsite_conversion.fb_pixel_lead,8,default,95.44750000
2026-06-14,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-281BA058,1,40.71,2155,55,2.64658,520.49,115,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-EBF937FB,1,Anuncio-1F2C3323,1,48.95,4233,68,2.568908,133.1,97,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-ECF361B8,1,Anuncio-1BA82A24,1,178.87,5842,217,15.847947,4029.83,205,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-F891FAAE,1,Anuncio-1039A314,1,445.54,7535,168,2.165052,367.93,266,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-850EF202,1,55.69,4023,64,3.593274,344.38,166,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-A30083A9,1,19.48,534,16,1.431369,70.96,7,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-2CF462B1,1,515.53,12934,353,18.400536,1928.28,442,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-6D0AB7AE,1,114.46,2196,40,2.207202,187.74,116,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-6A27FA82,1,32.47,1169,15,1.107764,45.78,11,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-E5CAFB1B,1,534.36,6863,194,2.981877,380.07,261,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-32A606B5,1,14.52,952,29,0.608,35.63,23,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-BD202F4B,1,123.98,3871,105,4.545896,588.89,78,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-5DC66742,1,Anuncio-DEF80DD8,1,202.57,1474,58,4.348848,165.11,57,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-6C40FF24,1,64.28,3204,95,8.139257,1893.24,3,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-D93BAE53,1,169.76,11016,226,11.829127,962.51,323,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-9E8F58AB,1,131.11,6689,81,3.584864,207.42,133,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-C512F752,1,142.11,5198,84,5.588775,803.71,107,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-D6A72598,1,Anuncio-08CD3708,1,93.56,1566,51,2.030861,287.97,74,0,0,0,0,,,,
2026-06-14,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-E2BBB95C,1,57.49,2147,67,1.143201,183.45,23,0,0,0,0,,,,
2026-06-14,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-ACD3E146,1,35.85,351,12,1,0,93,201,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,35.85000000
2026-06-14,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-F8D81242,1,Anuncio-A274723C,1,227.63,4246,76,6,0,951,3565,0,2,247.48,actions:offsite_conversion.fb_pixel_lead,6,default,37.93833333
2026-06-14,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-2634260D,1,29.66,1975,34,3,0,161,1349,0,1,210.31,,,,
2026-06-14,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-89F19D87,1,12.24,145,4,0,0,46,109,0,0,0.0,,,,
2026-06-14,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-AE1F9355,1,189.11,8608,114,8,0,917,7245,0,2,505.31,,,,
2026-06-14,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-C6C8C9C1,1,132.55,6626,149,3,0,1426,5139,0,1,196.77,,,,
2026-06-14,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-4EC6EBAA,1,49.28,1058,19,1,0,391,881,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,49.28000000
2026-06-14,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-E9DCB443,1,433.77,4501,142,2,0,563,3039,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,2,default,216.88500000
2026-06-14,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-33DED8F4,1,Anuncio-293DED4C,1,45.67,1210,27,2,0,414,749,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,2,default,22.83500000
2026-06-14,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-09915A4E,1,800.28,13502,301,16,0,4334,9109,0,5,190.67,,,,
2026-06-14,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-52861658,1,57.04,851,34,2,0,199,713,0,0,0.0,,,,
2026-06-14,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-D113B19A,1,Anuncio-380B9AAD,1,38.28,1963,71,4,0,192,1085,0,1,151.51,,,,
2026-06-14,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-0888DFA2,1,411.69,8398,188,12,0,788,5112,0,4,501.01,actions:offsite_conversion.fb_pixel_lead,12,default,34.30750000
2026-06-14,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-AD28A55D,1,88.6,6264,128,5,0,2679,5370,0,1,126.58,actions:offsite_conversion.fb_pixel_lead,5,default,17.72000000
2026-06-14,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B694B472,1,Anuncio-19D03D54,1,65.53,1951,40,0,0,819,1481,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,0,,
2026-06-14,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-B55D4254,1,61.94,921,28,1,0,191,611,0,0,0.0,video_thruplay_watched_actions,114,default,0.54333333
2026-06-14,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-DA061972,1,11.02,343,6,0,0,111,275,0,0,0.0,video_thruplay_watched_actions,66,default,0.16696970
2026-06-14,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-AB8B0426,1,Anuncio-E32DE258,1,54.64,1292,18,1,0,238,739,0,0,0.0,video_thruplay_watched_actions,142,default,0.38478873
2026-06-14,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-F7564EEF,1,410.6,3860,132,3,0,1226,2221,0,1,184.01,actions:offsite_conversion.fb_pixel_lead,3,default,136.86666667
2026-06-14,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-763D8A88,1,48.38,789,15,1,0,188,669,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,48.38000000
2026-06-14,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-AF9B4192,1,830.21,11751,461,8,0,3613,7515,0,2,349.81,actions:offsite_conversion.fb_pixel_lead,8,default,103.77625000
2026-06-15,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-281BA058,1,83.63,4436,113,5.437519,1069.37,139,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-B54E991E,1,186.22,2275,63,2.705724,633.13,33,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-EBF937FB,1,Anuncio-1F2C3323,1,30.24,2620,42,1.586678,82.21,12,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-ECF361B8,1,Anuncio-1BA82A24,1,208.54,6786,253,18.477099,4698.37,57,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-F891FAAE,1,Anuncio-1039A314,1,257.25,4386,97,1.25006,212.43,184,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-6ED105CA,2,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-850EF202,1,73.97,5297,85,4.772317,457.38,99,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-6ED105CA,2,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-A30083A9,1,41.4,1112,34,3.041658,150.78,62,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-6ED105CA,2,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-2CF462B1,1,94.93,2396,65,3.388201,355.07,46,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-6ED105CA,2,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-6D0AB7AE,1,529.37,10037,185,10.20831,868.31,305,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-6ED105CA,2,Campanha-ACFE35BB,1,AdSet-2FA08C4F,1,Anuncio-2FCC58DA,1,555.38,7434,164,10.319762,1999.52,55,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-6ED105CA,2,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-6A27FA82,1,47.63,1707,22,1.62472,67.14,93,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-6ED105CA,2,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-E5CAFB1B,1,437.95,5640,159,2.443909,311.5,287,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-6ED105CA,2,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-32A606B5,1,160.74,10319,321,6.729931,394.35,110,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-6ED105CA,2,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-BD202F4B,2,349.51,10900,296,12.815097,1660.12,625,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-6ED105CA,2,Campanha-D03279CF,1,AdSet-5DC66742,1,Anuncio-DEF80DD8,1,3370.27,24261,965,72.355825,2747.01,1074,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-6C40FF24,1,281.46,14045,416,35.641378,8290.39,181,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-D93BAE53,1,173.52,11263,231,12.090834,983.8,639,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-7E3C39EB,1,748.91,5985,217,18.856919,1230.68,27,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-9E8F58AB,1,351.25,17818,217,9.603895,555.67,586,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-1F0B0200,1,104.06,7397,175,15.508253,898.31,99,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-C512F752,1,81.21,3029,48,3.193586,459.26,6,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-D6A72598,1,Anuncio-08CD3708,1,163.27,2686,89,3.544052,502.54,85,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-1CAEFB1E,1,Anuncio-92C2AD5A,1,47.49,1083,43,1.312863,104.12,8,0,0,0,0,,,,
2026-06-15,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-5488E69D,1,219.97,16169,417,14.109689,724.08,441,0,0,0,0,,,,
2026-06-15,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-74975EB1,1,34.28,2027,18,1,0,873,1240,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,34.28000000
2026-06-15,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-F8D81242,1,Anuncio-A274723C,1,116.81,2173,39,3,0,829,1771,0,1,123.74,actions:offsite_conversion.fb_pixel_lead,3,default,38.93666667
2026-06-15,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-2634260D,1,26.17,1748,30,3,0,304,1315,0,1,210.31,,,,
2026-06-15,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-89F19D87,1,330.35,3359,108,2,0,1177,1858,0,0,0.0,,,,
2026-06-15,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-AE1F9355,1,189.11,8660,114,8,0,1470,6717,0,2,505.31,,,,
2026-06-15,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-C6C8C9C1,1,155.68,7781,175,4,0,3211,6691,0,1,196.77,,,,
2026-06-15,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-4EC6EBAA,1,280.13,5900,108,5,0,2563,4484,0,1,237.59,actions:offsite_conversion.fb_pixel_lead,5,default,56.02600000
2026-06-15,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-E9DCB443,1,809.5,8367,265,3,0,1988,6619,0,1,249.19,actions:offsite_conversion.fb_pixel_lead,3,default,269.83333333
2026-06-15,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-33DED8F4,1,Anuncio-293DED4C,2,145.47,3808,86,7,0,325,2602,0,2,273.09,actions:offsite_conversion.fb_pixel_lead,7,default,20.78142857
2026-06-15,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-09915A4E,1,845.48,14238,318,17,0,2391,12611,0,5,190.67,,,,
2026-06-15,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,2,AdSet-B1087453,1,Anuncio-AD28A55D,1,260.25,18302,376,16,0,5114,12832,0,5,632.88,actions:offsite_conversion.fb_pixel_lead,16,default,16.26562500
2026-06-15,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,2,AdSet-B694B472,1,Anuncio-19D03D54,1,113.04,3346,69,1,0,300,2371,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,113.04000000
2026-06-15,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,2,AdSet-909F3F76,1,Anuncio-DA061972,1,264.56,8066,144,4,0,2957,4846,0,1,154.53,video_thruplay_watched_actions,1774,default,0.14913191
2026-06-15,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,2,AdSet-AB8B0426,1,Anuncio-E32DE258,1,564.6,12943,186,13,0,2801,8506,0,4,708.99,video_thruplay_watched_actions,1680,default,0.33607143
2026-06-15,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-F7564EEF,1,1657.94,15588,533,14,0,4851,13329,0,4,736.03,actions:offsite_conversion.fb_pixel_lead,14,default,118.42428571
2026-06-15,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-763D8A88,1,203.21,3192,63,5,0,1194,2562,0,1,43.54,actions:offsite_conversion.fb_pixel_lead,5,default,40.64200000
2026-06-15,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-AF9B4192,1,624.91,8828,347,6,0,1282,5131,0,2,349.81,actions:offsite_conversion.fb_pixel_lead,6,default,104.15166667
2026-06-16,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-281BA058,1,58.47,3126,79,3.801451,747.61,95,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-ECF361B8,1,Anuncio-1BA82A24,1,19.78,652,24,1.752768,445.7,10,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-F891FAAE,1,Anuncio-1039A314,1,766.43,12951,289,3.724405,632.92,682,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-6ED105CA,2,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-850EF202,1,80.06,5746,92,5.165331,495.05,83,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-6ED105CA,2,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-A30083A9,1,431.05,11357,354,31.669031,1569.91,464,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-6ED105CA,2,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-2CF462B1,1,519.92,13071,356,18.556914,1944.67,626,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-6ED105CA,2,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-6D0AB7AE,1,294.73,5596,103,5.683545,483.44,179,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-6ED105CA,2,Campanha-ACFE35BB,1,AdSet-2FA08C4F,1,Anuncio-2FCC58DA,1,264.14,3534,78,4.90818,950.99,118,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-6ED105CA,2,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-6A27FA82,1,179.69,6224,83,6.129626,253.31,238,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-6ED105CA,2,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-E5CAFB1B,1,1658.16,21257,602,9.25304,1179.39,71,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-6ED105CA,2,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-32A606B5,1,96.65,6228,193,4.046345,237.1,352,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-6ED105CA,2,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-BD202F4B,2,335.34,10452,284,12.295566,1592.82,205,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-6C40FF24,1,99.46,4985,147,12.594429,2929.54,120,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-D93BAE53,1,228.35,14797,304,15.911747,1294.7,540,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-7E3C39EB,1,231.23,1864,67,5.822182,379.98,65,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-9E8F58AB,1,168.34,8571,104,4.602788,266.31,263,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-1F0B0200,1,76.11,5426,128,11.343179,657.05,126,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-C512F752,1,60.9,2239,36,2.395189,344.45,29,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-D6A72598,1,Anuncio-08CD3708,1,306.36,5042,167,6.650075,942.97,89,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-5488E69D,1,178.82,13138,339,11.470467,588.64,309,0,0,0,0,,,,
2026-06-16,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-E2BBB95C,1,145.0,5392,169,2.883597,462.72,206,0,0,0,0,,,,
2026-06-16,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-74975EB1,1,59.04,3399,31,2,0,370,1969,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,2,default,29.52000000
2026-06-16,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-ACD3E146,1,170.27,1600,57,2,0,343,975,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,2,default,85.13500000
2026-06-16,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-F8D81242,1,Anuncio-A274723C,1,158.74,2950,53,4,0,482,2467,0,1,123.74,actions:offsite_conversion.fb_pixel_lead,4,default,39.68500000
2026-06-16,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-2634260D,1,88.11,5890,101,9,0,2579,4264,0,3,630.94,,,,
2026-06-16,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-89F19D87,1,296.7,3006,97,1,0,438,2231,0,0,0.0,,,,
